city,locality,property_type,bhk,area,furnishing,age,parking,price
Ahmedabad,Satellite,Independent House,5,2086,Semi-furnished,2,Yes,97.49
Surat,Pal,Independent House,3,4399,Unfurnished,3,No,31.53
Ahmedabad,Gota,Apartment,4,801,Semi-furnished,24,No,66.02
Surat,Piplod,Villa,5,4584,Unfurnished,19,Yes,157.07
Ahmedabad,Gota,Independent House,3,3013,Unfurnished,21,Yes,73.8
Surat,Vesu,Villa,1,1558,Furnished,16,No,102.75
Surat,Pal,Independent House,2,3579,Furnished,6,No,28.18
Ahmedabad,SG Highway,Independent House,2,1124,Semi-furnished,26,No,113.27
Surat,Piplod,Independent House,1,2870,Unfurnished,5,No,77.31
Ahmedabad,SG Highway,Apartment,4,3702,Furnished,25,No,186.91
Surat,Althan,Independent House,5,561,Unfurnished,27,No,103.12
Surat,Althan,Independent House,5,4783,Unfurnished,20,Yes,46.52
Surat,Piplod,Villa,3,886,Furnished,13,No,68.48
Ahmedabad,Navrangpura,Independent House,5,4873,Furnished,33,No,97.7
Surat,Piplod,Independent House,4,1647,Unfurnished,3,No,35.15
Ahmedabad,Gota,Apartment,5,3965,Furnished,8,No,193.2
Ahmedabad,Navrangpura,Apartment,5,1892,Furnished,9,No,127.06
Ahmedabad,Gota,Independent House,3,1815,Unfurnished,29,No,69.26
Surat,Pal,Villa,3,3010,Unfurnished,11,No,28.01
Surat,Althan,Apartment,3,2549,Unfurnished,32,No,130.79
Ahmedabad,Navrangpura,Apartment,4,4520,Unfurnished,22,Yes,86.02
Surat,Piplod,Apartment,4,4525,Unfurnished,30,No,91.17
Ahmedabad,Bopal,Villa,2,4841,Unfurnished,11,No,153.15
Surat,Adajan,Independent House,5,2022,Furnished,7,No,73.72
Ahmedabad,SG Highway,Villa,3,1892,Furnished,24,Yes,60.37
Ahmedabad,Satellite,Independent House,2,2371,Furnished,32,No,118.67
Surat,Vesu,Apartment,3,4836,Furnished,12,Yes,97.82
Surat,Pal,Apartment,2,3518,Unfurnished,21,No,81.5
Ahmedabad,SG Highway,Villa,5,1498,Furnished,27,No,126.26
Ahmedabad,Satellite,Apartment,1,1147,Semi-furnished,33,No,54.62
Surat,Althan,Apartment,2,779,Semi-furnished,9,No,131.15
Ahmedabad,Navrangpura,Apartment,3,4107,Furnished,7,No,105.46
Surat,Vesu,Villa,3,4078,Semi-furnished,23,Yes,138.59
Ahmedabad,Satellite,Independent House,4,1557,Semi-furnished,33,No,147.52
Surat,Vesu,Apartment,4,4982,Furnished,23,Yes,189.96
Surat,Piplod,Villa,2,1261,Unfurnished,22,Yes,32.58
Ahmedabad,Bopal,Villa,2,3862,Furnished,12,No,83.33
Ahmedabad,Navrangpura,Independent House,4,1103,Unfurnished,3,Yes,150.7
Surat,Vesu,Apartment,4,4203,Semi-furnished,17,Yes,170.23
Surat,Adajan,Apartment,5,1903,Unfurnished,10,Yes,48.47
Ahmedabad,Satellite,Villa,2,1870,Furnished,31,No,134.7
Surat,Pal,Apartment,5,4518,Semi-furnished,30,Yes,169.47
Ahmedabad,SG Highway,Independent House,1,2818,Semi-furnished,7,No,118.86
Ahmedabad,SG Highway,Independent House,5,2530,Semi-furnished,29,Yes,135.1
Ahmedabad,SG Highway,Villa,2,2587,Semi-furnished,30,Yes,154.32
Surat,Althan,Villa,5,4521,Semi-furnished,9,No,185.24
Surat,Adajan,Villa,4,3879,Unfurnished,34,No,98.09
Surat,Piplod,Apartment,1,2136,Semi-furnished,8,No,118.63
Ahmedabad,Gota,Villa,5,3121,Semi-furnished,22,No,115.78
Ahmedabad,Navrangpura,Apartment,1,4472,Unfurnished,13,No,151.08
Ahmedabad,Gota,Independent House,5,2586,Unfurnished,14,Yes,140.48
Ahmedabad,Satellite,Independent House,1,2352,Furnished,7,No,65.77
Surat,Vesu,Independent House,1,3778,Semi-furnished,23,Yes,73.87
Surat,Vesu,Apartment,3,1213,Furnished,14,Yes,76.01
Ahmedabad,Navrangpura,Independent House,1,1409,Unfurnished,24,Yes,39.08
Ahmedabad,Gota,Independent House,4,3485,Furnished,7,Yes,195.88
Surat,Pal,Independent House,4,1315,Furnished,2,No,164.01
Surat,Vesu,Independent House,3,2783,Furnished,32,Yes,78.67
Ahmedabad,Navrangpura,Apartment,2,3786,Furnished,25,Yes,145.34
Ahmedabad,Satellite,Apartment,1,4006,Semi-furnished,24,Yes,71.3
Surat,Pal,Independent House,3,4499,Furnished,15,No,85.13
Ahmedabad,Satellite,Independent House,1,2134,Furnished,28,Yes,115.95
Surat,Piplod,Villa,5,2073,Furnished,29,No,104.17
Surat,Pal,Apartment,4,3736,Unfurnished,15,No,20.07
Surat,Vesu,Independent House,5,520,Furnished,4,No,156.41
Surat,Adajan,Villa,4,4486,Unfurnished,7,No,24.22
Ahmedabad,SG Highway,Apartment,2,3042,Semi-furnished,4,Yes,82.71
Surat,Adajan,Independent House,4,3698,Furnished,33,Yes,88.52
Surat,Althan,Apartment,1,1707,Furnished,27,Yes,35.27
Ahmedabad,SG Highway,Villa,2,668,Furnished,4,Yes,158.31
Surat,Althan,Independent House,2,4814,Unfurnished,18,Yes,81.37
Ahmedabad,Satellite,Apartment,3,2307,Semi-furnished,18,No,153.12
Ahmedabad,Satellite,Villa,3,1561,Unfurnished,13,No,91.16
Surat,Vesu,Independent House,4,1634,Furnished,21,No,36.87
Ahmedabad,SG Highway,Villa,1,4568,Semi-furnished,19,Yes,128.94
Ahmedabad,Navrangpura,Villa,1,1461,Unfurnished,19,No,100.65
Surat,Piplod,Apartment,5,1923,Unfurnished,5,No,98.23
Ahmedabad,Gota,Apartment,1,976,Unfurnished,25,Yes,12.06
Surat,Vesu,Villa,2,805,Furnished,33,No,80.53
Ahmedabad,SG Highway,Independent House,2,2541,Furnished,19,No,76.84
Surat,Adajan,Apartment,4,2281,Furnished,3,No,119.53
Surat,Vesu,Apartment,3,1100,Unfurnished,7,Yes,100.73
Surat,Vesu,Independent House,4,3321,Semi-furnished,23,Yes,134.16
Surat,Pal,Villa,4,2889,Furnished,18,No,93.72
Surat,Pal,Villa,2,1229,Furnished,33,No,128.3
Ahmedabad,Satellite,Apartment,5,1014,Unfurnished,6,Yes,78.67
Surat,Vesu,Apartment,4,4697,Unfurnished,10,No,13.96
Surat,Piplod,Apartment,2,2414,Furnished,23,Yes,154.48
Surat,Piplod,Villa,1,4813,Unfurnished,25,No,89.75
Ahmedabad,Gota,Apartment,1,2684,Unfurnished,5,Yes,154.79
Ahmedabad,Satellite,Villa,5,4571,Furnished,8,Yes,186.42
Ahmedabad,Gota,Independent House,4,4349,Unfurnished,31,No,20.48
Ahmedabad,SG Highway,Villa,2,3516,Unfurnished,26,Yes,197.25
Surat,Piplod,Apartment,5,949,Semi-furnished,18,No,37.83
Ahmedabad,Gota,Apartment,2,613,Unfurnished,25,Yes,171.57
Ahmedabad,SG Highway,Villa,2,756,Semi-furnished,23,Yes,160.79
Ahmedabad,Navrangpura,Apartment,2,3406,Furnished,32,Yes,96.03
Surat,Piplod,Apartment,1,1926,Semi-furnished,9,No,17.26
Ahmedabad,Navrangpura,Apartment,2,4936,Semi-furnished,13,No,20.04
Surat,Adajan,Independent House,2,965,Unfurnished,25,Yes,164.84
Surat,Pal,Villa,1,1601,Furnished,25,Yes,97.84
Surat,Vesu,Villa,5,1242,Unfurnished,18,Yes,106.68
Ahmedabad,SG Highway,Villa,4,2144,Unfurnished,30,Yes,100.3
Surat,Vesu,Villa,3,3443,Semi-furnished,19,No,178.67
Surat,Adajan,Villa,5,2760,Furnished,8,Yes,54.39
Surat,Pal,Apartment,4,3733,Unfurnished,23,No,14.3
Ahmedabad,Bopal,Independent House,5,709,Furnished,13,No,151.63
Surat,Pal,Apartment,3,986,Furnished,24,No,61.42
Ahmedabad,Satellite,Independent House,2,1497,Unfurnished,31,No,41.25
Ahmedabad,Bopal,Independent House,2,1971,Unfurnished,6,No,91.79
Ahmedabad,Gota,Villa,1,3842,Unfurnished,32,Yes,184.08
Surat,Piplod,Villa,5,4302,Semi-furnished,4,No,56.43
Ahmedabad,Bopal,Independent House,1,2059,Furnished,32,Yes,21.74
Ahmedabad,Gota,Apartment,3,4375,Furnished,6,Yes,83.4
Ahmedabad,Bopal,Villa,3,1657,Unfurnished,27,No,38.76
Ahmedabad,Gota,Villa,3,3215,Unfurnished,29,Yes,46.94
Surat,Piplod,Independent House,5,2158,Furnished,30,Yes,68.81
Surat,Pal,Independent House,3,2935,Furnished,15,No,99.77
Ahmedabad,Navrangpura,Villa,3,1286,Furnished,11,No,89.81
Ahmedabad,Satellite,Independent House,2,1394,Semi-furnished,29,No,129.54
Ahmedabad,Satellite,Apartment,5,4736,Furnished,26,No,146.93
Surat,Vesu,Apartment,3,4624,Unfurnished,20,No,60.09
Ahmedabad,Satellite,Villa,1,1720,Semi-furnished,12,No,140.37
Ahmedabad,Satellite,Apartment,4,3217,Semi-furnished,32,No,174.45
Ahmedabad,SG Highway,Apartment,2,3484,Furnished,4,No,85.48
Ahmedabad,Navrangpura,Apartment,1,4863,Semi-furnished,34,No,195.08
Ahmedabad,Gota,Apartment,2,2718,Furnished,25,Yes,143.44
Ahmedabad,Bopal,Villa,4,2227,Furnished,3,No,73.58
Ahmedabad,Satellite,Villa,3,1380,Semi-furnished,19,No,91.04
Surat,Adajan,Independent House,3,4062,Semi-furnished,9,No,46.59
Ahmedabad,Satellite,Apartment,4,551,Furnished,29,Yes,145.06
Ahmedabad,Gota,Apartment,4,1714,Furnished,8,Yes,24.57
Ahmedabad,Navrangpura,Villa,2,4870,Semi-furnished,11,No,55.19
Surat,Adajan,Villa,2,2220,Unfurnished,25,Yes,36.06
Ahmedabad,Gota,Villa,3,2567,Semi-furnished,8,Yes,199.06
Ahmedabad,Gota,Independent House,4,2804,Semi-furnished,20,No,83.91
Ahmedabad,Navrangpura,Apartment,1,4328,Furnished,14,Yes,12.58
Ahmedabad,Bopal,Villa,4,4571,Furnished,23,Yes,56.3
Ahmedabad,Gota,Villa,5,2723,Furnished,17,Yes,104.05
Ahmedabad,Bopal,Independent House,1,3572,Unfurnished,18,No,38.7
Surat,Piplod,Apartment,1,3465,Furnished,27,No,101.48
Surat,Althan,Independent House,5,3773,Furnished,20,No,128.4
Ahmedabad,Bopal,Independent House,5,2887,Semi-furnished,4,Yes,101.03
Ahmedabad,SG Highway,Villa,1,1012,Unfurnished,16,Yes,40.75
Surat,Pal,Villa,1,578,Semi-furnished,12,Yes,19.8
Ahmedabad,Satellite,Apartment,4,4760,Furnished,5,Yes,75.17
Ahmedabad,Bopal,Independent House,1,3973,Semi-furnished,22,No,45.81
Ahmedabad,Satellite,Independent House,2,3097,Unfurnished,18,Yes,12.98
Surat,Vesu,Apartment,3,4173,Semi-furnished,19,Yes,87.76
Ahmedabad,SG Highway,Apartment,2,1550,Unfurnished,4,Yes,98.55
Ahmedabad,Bopal,Apartment,5,3332,Semi-furnished,23,Yes,112.69
Surat,Piplod,Apartment,4,2745,Unfurnished,28,Yes,145.45
Surat,Althan,Apartment,5,2891,Furnished,11,No,176.23
Ahmedabad,Bopal,Villa,2,2864,Furnished,11,No,150.58
Surat,Pal,Villa,3,1898,Furnished,18,Yes,196.19
Ahmedabad,Navrangpura,Villa,3,2352,Unfurnished,18,Yes,25.66
Ahmedabad,Satellite,Villa,3,2317,Semi-furnished,8,No,62.81
Surat,Piplod,Independent House,5,1316,Unfurnished,16,No,92.2
Surat,Piplod,Villa,3,3067,Furnished,12,No,157.9
Surat,Piplod,Independent House,2,544,Furnished,24,No,67.85
Surat,Adajan,Villa,3,3732,Semi-furnished,35,No,35.02
Surat,Vesu,Independent House,3,1883,Semi-furnished,3,No,28.23
Surat,Pal,Villa,4,3968,Unfurnished,17,No,155.73
Surat,Piplod,Independent House,1,1842,Furnished,7,Yes,84.51
Ahmedabad,Gota,Independent House,5,1646,Semi-furnished,11,Yes,95.34
Surat,Vesu,Villa,4,4871,Unfurnished,11,Yes,116.97
Surat,Pal,Villa,4,3909,Semi-furnished,34,Yes,165.39
Surat,Althan,Independent House,2,960,Semi-furnished,33,No,119.68
Ahmedabad,SG Highway,Independent House,1,3557,Furnished,31,No,108.1
Ahmedabad,Gota,Villa,3,1077,Furnished,18,Yes,128.56
Surat,Vesu,Apartment,5,2013,Furnished,24,No,96.43
Surat,Althan,Apartment,1,2780,Semi-furnished,23,Yes,140.35
Ahmedabad,Navrangpura,Apartment,1,4333,Unfurnished,3,No,135.82
Ahmedabad,SG Highway,Apartment,3,2696,Semi-furnished,28,Yes,14.5
Surat,Althan,Apartment,3,4520,Semi-furnished,34,No,169.15
Ahmedabad,SG Highway,Villa,3,2238,Unfurnished,33,No,117.28
Ahmedabad,Satellite,Villa,3,2436,Furnished,17,Yes,38.31
Ahmedabad,Satellite,Villa,2,2368,Furnished,23,No,59.17
Surat,Piplod,Villa,3,3166,Unfurnished,14,Yes,47.96
Surat,Vesu,Apartment,1,700,Unfurnished,6,No,65.88
Ahmedabad,Bopal,Independent House,5,4197,Furnished,30,Yes,72.36
Surat,Adajan,Villa,3,4321,Furnished,8,No,74.7
Surat,Piplod,Apartment,5,3912,Semi-furnished,15,No,119.45
Ahmedabad,Bopal,Independent House,3,4954,Furnished,27,Yes,18.64
Ahmedabad,Satellite,Villa,4,1202,Semi-furnished,19,No,189.51
Ahmedabad,Bopal,Villa,4,1188,Semi-furnished,7,No,103.99
Ahmedabad,Navrangpura,Independent House,4,1201,Unfurnished,33,Yes,13.85
Ahmedabad,Satellite,Independent House,5,2278,Unfurnished,2,No,101.22
Ahmedabad,Bopal,Apartment,1,4493,Semi-furnished,18,No,183.7
Ahmedabad,SG Highway,Villa,5,3172,Unfurnished,19,No,69.82
Surat,Althan,Independent House,1,916,Semi-furnished,7,No,70.92
Surat,Vesu,Independent House,3,1355,Furnished,11,No,106.94
Ahmedabad,Bopal,Apartment,2,3336,Semi-furnished,4,Yes,22.28
Ahmedabad,Gota,Villa,4,3113,Semi-furnished,5,No,33.19
Surat,Piplod,Villa,5,3801,Unfurnished,7,No,25.04
Surat,Piplod,Independent House,3,1694,Unfurnished,30,Yes,197.74
Surat,Vesu,Independent House,5,3453,Unfurnished,10,No,117.82
Ahmedabad,Navrangpura,Apartment,1,1447,Furnished,14,Yes,14.44
Ahmedabad,Satellite,Villa,2,4315,Unfurnished,12,No,26.53
Surat,Vesu,Villa,1,4482,Unfurnished,33,Yes,178.46
Ahmedabad,Satellite,Villa,2,845,Unfurnished,25,Yes,178.24
Ahmedabad,Navrangpura,Independent House,3,1853,Semi-furnished,18,No,87.99
Surat,Piplod,Apartment,5,1218,Unfurnished,19,No,58.63
Ahmedabad,SG Highway,Villa,1,4034,Semi-furnished,31,No,160.96
Surat,Vesu,Apartment,4,4065,Furnished,9,No,19.37
Surat,Adajan,Villa,3,4955,Unfurnished,27,Yes,33.32
Surat,Pal,Independent House,1,4155,Furnished,17,Yes,65.49
Surat,Pal,Independent House,1,1695,Unfurnished,16,No,126.76
Ahmedabad,Gota,Independent House,4,1296,Semi-furnished,4,No,187.17
Surat,Althan,Villa,5,4742,Furnished,31,Yes,37.23
Ahmedabad,Navrangpura,Apartment,3,4740,Semi-furnished,30,Yes,65.85
Ahmedabad,SG Highway,Independent House,2,1035,Unfurnished,5,Yes,147.28
Ahmedabad,Gota,Independent House,5,2555,Furnished,5,No,109.09
Surat,Piplod,Apartment,1,1332,Semi-furnished,15,Yes,150.09
Surat,Vesu,Villa,4,2582,Furnished,12,Yes,90.74
Surat,Adajan,Villa,4,2578,Furnished,23,No,93.22
Ahmedabad,Bopal,Villa,1,610,Unfurnished,32,Yes,184.4
Surat,Piplod,Independent House,2,4855,Furnished,34,Yes,62.81
Surat,Adajan,Apartment,5,2495,Furnished,25,Yes,103.17
Ahmedabad,Bopal,Apartment,3,4627,Unfurnished,12,No,191.57
Surat,Pal,Independent House,2,2187,Furnished,32,Yes,186.04
Ahmedabad,Bopal,Apartment,3,4920,Unfurnished,32,No,157.77
Ahmedabad,Satellite,Apartment,4,4250,Unfurnished,27,Yes,105.2
Ahmedabad,Gota,Apartment,5,2485,Unfurnished,9,Yes,96.57
Surat,Vesu,Independent House,2,3463,Furnished,24,Yes,37.23
Surat,Adajan,Apartment,2,3265,Unfurnished,22,Yes,140.24
Surat,Vesu,Independent House,1,1228,Semi-furnished,26,No,28.53
Ahmedabad,Satellite,Apartment,3,1222,Furnished,27,No,163.68
Surat,Pal,Villa,4,2060,Furnished,24,Yes,137.08
Surat,Pal,Independent House,3,3085,Semi-furnished,20,No,131.9
Surat,Pal,Apartment,3,1304,Semi-furnished,24,Yes,10.62
Ahmedabad,SG Highway,Villa,5,3473,Furnished,19,Yes,183.72
Surat,Vesu,Apartment,5,2176,Semi-furnished,5,Yes,78.32
Surat,Vesu,Apartment,4,2651,Semi-furnished,3,Yes,183.02
Ahmedabad,Satellite,Villa,4,3906,Furnished,10,Yes,106.65
Surat,Vesu,Independent House,1,2589,Semi-furnished,28,No,178.24
Surat,Vesu,Villa,2,3766,Semi-furnished,34,No,165.97
Surat,Althan,Villa,3,2867,Semi-furnished,16,No,166.54
Surat,Piplod,Villa,1,2298,Unfurnished,14,No,186.88
Ahmedabad,Gota,Independent House,5,1395,Unfurnished,8,No,140.0
Ahmedabad,Navrangpura,Independent House,3,903,Furnished,29,No,192.63
Surat,Pal,Apartment,1,2629,Semi-furnished,25,Yes,23.48
Ahmedabad,Bopal,Apartment,5,4328,Furnished,22,Yes,48.06
Ahmedabad,Bopal,Villa,5,4415,Unfurnished,33,No,155.02
Ahmedabad,SG Highway,Apartment,4,4591,Unfurnished,28,No,61.13
Surat,Althan,Apartment,3,2076,Furnished,33,No,24.45
Ahmedabad,Satellite,Independent House,3,819,Unfurnished,26,Yes,138.31
Surat,Adajan,Villa,2,5000,Furnished,3,Yes,91.5
Ahmedabad,SG Highway,Villa,4,2128,Semi-furnished,34,No,59.36
Ahmedabad,Navrangpura,Apartment,4,2119,Semi-furnished,30,Yes,142.0
Surat,Vesu,Villa,3,4068,Unfurnished,32,Yes,181.58
Surat,Althan,Villa,1,2852,Unfurnished,35,No,50.23
Surat,Adajan,Apartment,2,2319,Furnished,19,No,164.92
Ahmedabad,SG Highway,Apartment,3,931,Unfurnished,6,No,19.68
Ahmedabad,SG Highway,Independent House,4,4135,Unfurnished,34,Yes,164.64
Ahmedabad,Gota,Apartment,5,3902,Unfurnished,14,No,100.32
Ahmedabad,Bopal,Apartment,3,865,Furnished,30,Yes,153.15
Surat,Adajan,Villa,5,4816,Unfurnished,32,Yes,91.96
Ahmedabad,SG Highway,Villa,1,504,Unfurnished,30,No,132.24
Surat,Althan,Independent House,3,956,Unfurnished,10,No,57.26
Ahmedabad,Satellite,Independent House,2,3851,Semi-furnished,30,No,61.64
Surat,Adajan,Villa,5,3280,Semi-furnished,34,No,26.84
Surat,Althan,Independent House,5,4532,Semi-furnished,6,No,141.08
Ahmedabad,SG Highway,Villa,5,3736,Semi-furnished,4,Yes,184.2
Ahmedabad,Bopal,Independent House,3,1426,Furnished,14,No,183.29
Surat,Vesu,Apartment,5,3847,Semi-furnished,29,Yes,171.47
Ahmedabad,SG Highway,Independent House,1,2097,Semi-furnished,13,No,176.09
Surat,Althan,Villa,3,4417,Semi-furnished,25,Yes,71.15
Ahmedabad,Satellite,Apartment,4,4849,Furnished,24,Yes,169.96
Surat,Vesu,Villa,1,3537,Semi-furnished,12,Yes,64.05
Surat,Pal,Independent House,1,4793,Semi-furnished,35,Yes,170.29
Surat,Althan,Apartment,5,3662,Semi-furnished,29,No,14.98
Ahmedabad,Satellite,Independent House,1,994,Furnished,11,No,190.93
Ahmedabad,Navrangpura,Apartment,2,1721,Semi-furnished,32,Yes,78.38
Ahmedabad,Navrangpura,Apartment,5,2773,Semi-furnished,31,No,153.65
Ahmedabad,Navrangpura,Villa,3,692,Semi-furnished,35,Yes,89.04
Surat,Althan,Independent House,4,2519,Semi-furnished,13,Yes,89.46
Surat,Pal,Villa,3,2011,Furnished,30,No,93.0
Surat,Vesu,Apartment,1,3221,Furnished,20,No,85.11
Surat,Pal,Villa,4,3659,Furnished,27,No,191.99
Surat,Althan,Villa,1,3790,Unfurnished,35,No,97.3
Surat,Althan,Independent House,5,4150,Furnished,7,Yes,134.49
Ahmedabad,SG Highway,Apartment,3,2887,Unfurnished,8,No,30.91
Ahmedabad,Navrangpura,Independent House,4,4199,Furnished,15,No,115.51
Ahmedabad,Satellite,Independent House,4,4709,Furnished,10,No,168.47
Surat,Pal,Independent House,5,1326,Semi-furnished,4,Yes,47.84
Surat,Adajan,Apartment,1,3514,Furnished,32,No,165.38
Ahmedabad,Satellite,Villa,3,3940,Unfurnished,10,No,192.81
Ahmedabad,Satellite,Independent House,1,3205,Unfurnished,19,No,15.67
Surat,Adajan,Independent House,2,1332,Unfurnished,35,No,50.16
Ahmedabad,SG Highway,Villa,4,3933,Unfurnished,3,Yes,57.08
Surat,Piplod,Independent House,3,1123,Furnished,6,Yes,146.03
Ahmedabad,Satellite,Independent House,4,1720,Semi-furnished,15,Yes,118.57
Ahmedabad,SG Highway,Villa,5,1453,Unfurnished,35,No,186.56
Surat,Althan,Villa,2,2217,Semi-furnished,8,No,60.03
Ahmedabad,Navrangpura,Independent House,1,3568,Unfurnished,19,No,25.78
Ahmedabad,SG Highway,Independent House,4,1018,Semi-furnished,24,No,137.92
Surat,Piplod,Villa,1,2815,Unfurnished,30,No,130.63
Surat,Pal,Apartment,2,1754,Furnished,16,Yes,118.72
Surat,Vesu,Apartment,2,4457,Semi-furnished,15,Yes,43.26
Ahmedabad,Navrangpura,Villa,2,728,Furnished,34,No,37.68
Ahmedabad,Gota,Apartment,3,4952,Furnished,12,No,46.99
Ahmedabad,Navrangpura,Villa,1,2665,Semi-furnished,19,No,98.04
Surat,Pal,Villa,4,2099,Semi-furnished,12,No,15.21
Ahmedabad,Gota,Apartment,3,3675,Unfurnished,16,No,14.61
Ahmedabad,Navrangpura,Independent House,4,933,Furnished,28,Yes,160.88
Surat,Vesu,Apartment,1,1644,Semi-furnished,4,No,19.86
Ahmedabad,SG Highway,Villa,5,4275,Semi-furnished,4,No,23.57
Ahmedabad,Navrangpura,Villa,4,3733,Semi-furnished,25,No,84.65
Surat,Pal,Independent House,5,4964,Furnished,32,No,189.05
Ahmedabad,Gota,Villa,5,2991,Furnished,21,Yes,22.88
Surat,Piplod,Apartment,1,3600,Semi-furnished,22,No,22.96
Ahmedabad,Satellite,Villa,4,1630,Furnished,27,No,86.84
Ahmedabad,Navrangpura,Independent House,2,2788,Unfurnished,14,Yes,134.5
Surat,Adajan,Apartment,1,3227,Semi-furnished,12,Yes,86.54
Ahmedabad,Gota,Apartment,2,2326,Unfurnished,32,No,49.5
Ahmedabad,Satellite,Independent House,2,3831,Semi-furnished,17,No,79.64
Ahmedabad,Bopal,Villa,3,1828,Furnished,2,Yes,60.64
Ahmedabad,Satellite,Independent House,5,3012,Semi-furnished,11,Yes,13.47
Surat,Piplod,Apartment,3,3898,Unfurnished,18,No,94.41
Ahmedabad,SG Highway,Independent House,2,1609,Semi-furnished,10,No,46.91
Surat,Piplod,Independent House,3,2300,Unfurnished,35,No,178.38
Ahmedabad,SG Highway,Villa,2,3540,Unfurnished,33,Yes,96.22
Surat,Adajan,Villa,3,4852,Furnished,13,Yes,175.98
Surat,Vesu,Apartment,5,3068,Unfurnished,26,No,123.64
Ahmedabad,Bopal,Villa,1,4457,Unfurnished,25,No,26.82
Ahmedabad,Satellite,Independent House,2,4653,Furnished,25,No,70.81
Ahmedabad,Bopal,Independent House,1,2923,Semi-furnished,30,No,174.39
Surat,Althan,Apartment,5,1834,Semi-furnished,33,Yes,93.3
Surat,Pal,Independent House,4,1509,Unfurnished,18,No,95.97
Ahmedabad,Satellite,Villa,5,1526,Semi-furnished,15,Yes,33.25
Ahmedabad,Satellite,Villa,2,4414,Semi-furnished,23,No,195.3
Surat,Althan,Independent House,2,4651,Semi-furnished,23,No,80.77
Ahmedabad,Bopal,Villa,5,3565,Semi-furnished,18,No,176.73
Ahmedabad,SG Highway,Villa,4,1894,Furnished,23,No,165.07
Ahmedabad,Bopal,Villa,4,4251,Furnished,16,Yes,188.31
Ahmedabad,Gota,Apartment,4,3279,Semi-furnished,28,No,85.65
Ahmedabad,Satellite,Apartment,1,627,Furnished,11,Yes,44.52
Ahmedabad,Navrangpura,Independent House,5,2782,Semi-furnished,23,Yes,124.0
Surat,Althan,Villa,2,1679,Semi-furnished,7,Yes,68.16
Surat,Piplod,Independent House,4,908,Furnished,5,No,165.4
Ahmedabad,Navrangpura,Apartment,3,697,Unfurnished,9,Yes,49.32
Surat,Pal,Independent House,3,1981,Unfurnished,11,No,53.46
Ahmedabad,Bopal,Villa,5,4721,Semi-furnished,24,Yes,103.02
Surat,Pal,Independent House,2,3635,Unfurnished,33,No,159.86
Surat,Adajan,Villa,1,2499,Semi-furnished,10,Yes,39.09
Ahmedabad,SG Highway,Independent House,1,715,Semi-furnished,16,Yes,123.09
Surat,Vesu,Independent House,1,3546,Furnished,21,No,96.78
Ahmedabad,Gota,Villa,2,4219,Unfurnished,21,No,144.0
Surat,Adajan,Villa,2,799,Furnished,9,Yes,65.96
Surat,Piplod,Villa,2,3800,Semi-furnished,13,No,15.84
Ahmedabad,Bopal,Apartment,4,3311,Semi-furnished,11,No,174.23
Surat,Adajan,Apartment,5,4025,Unfurnished,26,No,107.99
Surat,Althan,Apartment,2,4510,Unfurnished,14,No,120.25
Surat,Piplod,Villa,4,4328,Unfurnished,19,Yes,20.27
Ahmedabad,SG Highway,Apartment,5,785,Semi-furnished,8,Yes,83.57
Ahmedabad,Gota,Apartment,3,3190,Unfurnished,17,Yes,191.24
Ahmedabad,Gota,Villa,3,2409,Semi-furnished,16,Yes,103.67
Ahmedabad,Bopal,Villa,1,4414,Unfurnished,15,No,68.34
Surat,Vesu,Villa,3,2145,Semi-furnished,32,No,165.71
Ahmedabad,SG Highway,Villa,5,4277,Furnished,5,Yes,123.22
Surat,Pal,Independent House,3,4115,Unfurnished,25,Yes,67.96
Ahmedabad,SG Highway,Apartment,3,1781,Unfurnished,34,No,149.09
Ahmedabad,Satellite,Villa,3,1102,Furnished,10,No,133.49
Ahmedabad,SG Highway,Villa,5,1630,Unfurnished,16,No,149.6
Surat,Vesu,Independent House,5,801,Unfurnished,13,No,142.61
Surat,Piplod,Apartment,1,3711,Semi-furnished,35,No,38.73
Ahmedabad,SG Highway,Independent House,3,2987,Semi-furnished,31,No,116.31
Ahmedabad,SG Highway,Apartment,3,2713,Furnished,34,No,65.92
Ahmedabad,Satellite,Villa,2,2908,Furnished,27,No,99.15
Surat,Vesu,Villa,5,2981,Unfurnished,20,Yes,94.47
Surat,Adajan,Independent House,1,2921,Semi-furnished,25,No,41.72
Surat,Piplod,Apartment,1,797,Unfurnished,25,Yes,62.63
Ahmedabad,Satellite,Apartment,4,3288,Unfurnished,5,Yes,65.99
Ahmedabad,Bopal,Villa,4,1569,Unfurnished,29,No,149.39
Ahmedabad,Gota,Apartment,1,1767,Furnished,16,Yes,54.27
Ahmedabad,Navrangpura,Apartment,3,1010,Unfurnished,2,No,139.31
Surat,Pal,Independent House,4,3447,Furnished,14,No,79.95
Surat,Adajan,Apartment,4,2347,Semi-furnished,15,Yes,136.62
Ahmedabad,Gota,Apartment,4,4132,Furnished,32,No,82.21
Surat,Pal,Apartment,2,1577,Semi-furnished,25,Yes,152.62
